hidden_row_idx,row_uid,text_id,word_position,word,word_clean,primary_RT,log_primary_RT,surprisal,surprisal_z,zipf_freq,zipf_freq_z,word_length,word_length_z,is_sentence_final,is_sentence_final_z,start_token_idx,end_token_idx,hidden_token_idx,n_tokens,RT_prime,RT_resid_controls_oof,controls_oof_pred,controls_surprisal_oof_pred
2468,provo:52:6,52,6,for,for,179.47058823529412,5.190011340660454,0.3156723976135254,-1.2530127853480153,7.01,0.9406434434717452,3,-0.6912821334247348,0,-0.2088879996334169,4,4,4,1,5.228288305115618,-0.10342359585071659,5.29343493651117,5.285575792357815
2469,provo:52:7,52,7,both,both,212.6140350877193,5.359478480133937,7.372027397155762,0.24074752592711388,5.79,0.0476313914430558,4,-0.2958771723749192,0,-0.2088879996334169,5,5,5,1,5.363345778760082,0.03075088908996193,5.328727591043975,5.331778620161252
2470,provo:52:8,52,8,depression,depression,197.1428571428571,5.283928629095937,5.324841499328613,-0.19262140805859357,4.56,-0.852700431503902,10,2.0765525939239744,0,-0.2088879996334169,6,6,6,1,5.24123916482996,-0.09383593601759799,5.377764565113535,5.369228141556987
2471,provo:52:9,52,9,and,and,181.53846153846155,5.201467540558119,0.0948167368769645,-1.2997657364892379,7.41,1.2334342802024634,3,-0.6912821334247348,0,-0.2088879996334169,7,7,7,1,5.250247048992396,-0.08127977998410074,5.28274732054222,5.276386893615995
2472,provo:52:10,52,10,"anxiety,",anxiety,211.9090909090909,5.356157366237387,6.574955940246582,0.07201541031524111,4.45,-0.933217911604849,7,0.8903377107745275,0,-0.2088879996334169,8,9,9,2,5.317710422455328,-0.01646001578509093,5.372617382022478,5.366735208792383
2473,provo:52:11,52,11,he,he,206.9090909090909,5.332279522447851,6.5786309242248535,0.07279336794516054,6.69,0.7064107740871713,2,-1.0866870944745504,0,-0.2088879996334169,10,10,10,1,5.364531358412449,0.032989918989025924,5.299289603458825,5.305104983201524
2474,provo:52:12,52,12,says.,says,210.13636363636363,5.347756670629909,2.7194089889526367,-0.7441656087058168,5.49,-0.17196173610498247,4,-0.2958771723749192,1,4.7854341734200965,11,12,12,2,5.334658610598862,0.0006792346466202304,5.347077435983289,5.3393876101913715
2475,provo:52:13,52,13,"""We",we,203.5,5.31566600488265,6.289291858673096,0.011543159778098808,6.54,0.5966142103131519,2,-1.0866870944745504,0,-0.2088879996334169,13,14,14,2,5.3439793868550804,0.012368545435468725,5.303297459447181,5.307644828760967
2476,provo:52:14,52,14,don't,don't,220.52702702702703,5.3960202589267645,4.390806674957275,-0.39034730904929654,6.2,0.34774199909204173,5,0.0995277886748964,0,-0.2088879996334169,15,16,16,2,5.408275758438775,0.07555204842345731,5.320468210503307,5.318292008667978
2477,provo:52:15,52,15,have,have,190.7872340425532,5.251158849241989,3.5544748306274414,-0.5673904589753532,6.71,0.7210503159237068,4,-0.2958771723749192,0,-0.2088879996334169,17,17,17,1,5.279181999020093,-0.0529872250734007,5.30414607431539,5.302587253169566
2478,provo:52:16,52,16,data,data,203.54794520547944,5.3159015801079565,6.080957889556885,-0.03255907353873443,5.34,-0.28175829987900197,4,-0.2958771723749192,0,-0.2088879996334169,18,18,18,1,5.307953516757599,-0.02484957890108852,5.340751159009045,5.338368272252146
2479,provo:52:17,52,17,on,on,174.56521739130434,5.162298410451712,1.629312515258789,-0.9749282117736155,6.91,0.8674457342890659,2,-1.0866870944745504,0,-0.2088879996334169,19,19,19,1,5.200326645604822,-0.1311130042241908,5.293411414675902,5.288298107272771
2480,provo:52:18,52,18,the,the,182.47619047619048,5.2066197013673285,2.5363364219665527,-0.7829202539390584,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,20,20,20,1,5.263801244984895,-0.0675775263997318,5.27419722776706,5.2754095683512965
2481,provo:52:19,52,19,specific,specific,198.4025974025974,5.290298286512039,6.430644512176514,0.04146611344334507,5.03,-0.508671198345308,8,1.2857426718243432,0,-0.2088879996334169,21,21,21,1,5.264703124806969,-0.06951747818296639,5.359815764695005,5.356478030857993
2482,provo:52:20,52,20,causes,causes,179.96103896103895,5.192740377245031,5.208799839019775,-0.21718627570414958,4.63,-0.8014620350760262,6,0.49493274972471196,0,-0.2088879996334169,22,22,22,1,5.161396484946299,-0.17237215176391274,5.365112529008944,5.35687791832446
2483,provo:52:21,52,21,of,of,185.96,5.225531596822384,0.614072859287262,-1.1898443695663095,7.4,1.2261145092841956,2,-1.0866870944745504,0,-0.2088879996334169,23,23,23,1,5.276425448349907,-0.054787488291554,5.280319085113938,5.2752288187606
2484,provo:52:22,52,22,depression,depression,220.5897435897436,5.396304612491702,1.3678826093673706,-1.0302703278698617,4.56,-0.852700431503902,10,2.0765525939239744,0,-0.2088879996334169,24,24,24,1,5.353615148225725,0.018540047378166946,5.377764565113535,5.359595264325326
2485,provo:52:23,52,23,and,and,185.0952380952381,5.220870493128801,2.563241481781006,-0.7772247198388152,7.41,1.2334342802024634,3,-0.6912821334247348,0,-0.2088879996334169,25,25,25,1,5.269650001563077,-0.06187682741341938,5.28274732054222,5.282396062066943
2486,provo:52:24,52,24,anxiety,anxiety,222.96,5.406992383173693,0.243197813630104,-1.2683549353869,4.45,-0.933217911604849,7,0.8903377107745275,0,-0.2088879996334169,26,26,26,1,5.368545439391634,0.034375001151214946,5.372617382022478,5.351321086384135
2487,provo:52:25,52,25,in,in,203.86363636363637,5.31745132113458,3.5837512016296387,-0.561192941834551,7.27,1.1309574873467116,2,-1.0866870944745504,0,-0.2088879996334169,27,27,27,1,5.364931845868893,0.03365876083073349,5.283792560303847,5.285269900611988
2488,provo:52:26,52,26,this,this,202.29090909090908,5.309706805402768,4.660396575927734,-0.333277802991794,6.82,0.8015677960246546,4,-0.2958771723749192,0,-0.2088879996334169,28,28,28,1,5.340618154775128,0.00849982547883954,5.301206979923928,5.30290043260417
2489,provo:52:27,52,27,"sample,",sample,193.32758620689657,5.2643860879144615,6.742068290710449,0.10739143613353096,4.53,-0.8746597442587054,6,0.49493274972471196,0,-0.2088879996334169,29,30,30,2,5.230416559620951,-0.10339834508672041,5.367784433001182,5.362773340081911
2490,provo:52:28,52,28,but,but,200.24242424242425,5.299528753734334,0.3732039332389831,-1.240833930320229,6.63,0.6624921485775632,3,-0.6912821334247348,0,-0.2088879996334169,31,31,31,1,5.327828301409341,-0.004059417947339661,5.303588171681674,5.293934530288645
2491,provo:52:29,52,29,it,it,210.81578947368425,5.350984716488731,2.4417784214019775,-0.8029372440658387,6.95,0.8967248179621378,2,-1.0866870944745504,0,-0.2088879996334169,32,32,32,1,5.390063206039753,0.058642063409723555,5.292342653079007,5.2894108614209125
2492,provo:52:30,52,30,does,does,191.1551724137931,5.253085519225932,4.158196926116943,-0.4395884839697626,5.74,0.011032536851716195,4,-0.2958771723749192,0,-0.2088879996334169,33,33,33,1,5.255639999854687,-0.07697802381416263,5.330063543040095,5.325036230936253
2493,provo:52:31,52,31,make,make,211.53061224489795,5.354369726759253,5.866415500640869,-0.07797556770175307,6.08,0.2599047480728263,4,-0.2958771723749192,0,-0.2088879996334169,34,34,34,1,5.365851369770255,0.03339065729276669,5.320979069466486,5.321841184747245
2494,provo:52:32,52,32,sense,sense,217.6031746031746,5.382673104044367,1.1277903318405151,-1.0810954798408916,5.19,-0.3915548636530208,5,0.0995277886748964,0,-0.2088879996334169,35,35,35,1,5.368409680009117,0.03521866321946021,5.347454440824907,5.3321928676149595
2495,provo:52:33,52,33,scientifically,scientifically,216.86486486486487,5.379274416997547,15.859142303466797,2.0373855075906495,3.45,-1.6651950034316436,14,3.6581724381232363,0,-0.2088879996334169,36,36,36,1,5.297932766418631,-0.038929985739848405,5.418204402737396,5.429433959508865
2496,provo:52:34,52,34,that,that,220.6153846153846,5.396420844257975,1.0435618162155151,-1.0989258205375265,7.01,0.9406434434717452,4,-0.2958771723749192,0,-0.2088879996334169,37,37,37,1,5.432320902020414,0.10029048191929757,5.296130362338677,5.289986217243109
2497,provo:52:35,52,35,the,the,192.37254901960785,5.259433851439065,3.646045207977295,-0.5480059190276647,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,38,38,38,1,5.3166153950566315,-0.014763376327995736,5.27419722776706,5.278111059267883
2498,provo:52:36,52,36,Millennials,millennials,185.58536585365857,5.223514969472215,21.7528076171875,3.28501595335847,3.51,-1.6212763779220363,11,2.4719575549737898,0,-0.2088879996334169,39,39,39,1,5.150879420568342,-0.1850000133873202,5.408514982859535,5.434568574363196
2499,provo:52:37,52,37,who,who,207.29545454545453,5.334145092261897,4.027012825012207,-0.46735885602633725,6.34,0.45021879194779274,3,-0.6912821334247348,0,-0.2088879996334169,40,40,40,1,5.3548302955520475,0.022808399002734348,5.311336693259163,5.309101567146642
2500,provo:52:38,52,38,report,report,239.05333333333337,5.476686679059116,9.109591484069824,0.6085725958814476,5.32,-0.2963978417155375,6,0.49493274972471196,0,-0.2088879996334169,41,41,41,1,5.463459675124354,0.13001028759661182,5.346676391462505,5.351450664334471
2501,provo:52:39,52,39,higher,higher,203.5211267605634,5.315769816499263,5.210869312286377,-0.21674818875542112,5.18,-0.3988746345712892,6,0.49493274972471196,0,-0.2088879996334169,42,42,42,1,5.298866922171811,-0.034647240552374114,5.350417057051637,5.344987494999767
2502,provo:52:40,52,40,levels,levels,191.6153846153846,5.255490157800644,0.72841876745224,-1.165638475817393,4.97,-0.5525898238549161,6,0.49493274972471196,0,-0.2088879996334169,43,43,43,1,5.2330734278841575,-0.10053789763469201,5.356028055435336,5.338617256776661
2503,provo:52:41,52,41,of,of,155.75,5.048252157667562,0.0251373667269945,-1.3145161675051698,7.4,1.2261145092841956,2,-1.0866870944745504,0,-0.2088879996334169,44,44,44,1,5.099146009195086,-0.23206692744637536,5.280319085113938,5.273795105786832
2504,provo:52:42,52,42,stress,stress,213.6769230769231,5.364465169020582,3.897998571395874,-0.49466989290775326,4.73,-0.7282643258933463,6,0.49493274972471196,0,-0.2088879996334169,45,45,45,1,5.335746912716627,0.002024544003875306,5.362440625016706,5.351524073856989
2505,provo:52:43,52,43,in,in,205.70833333333337,5.326459307910917,3.969153881072998,-0.47960702014425505,7.27,1.1309574873467116,2,-1.0866870944745504,0,-0.2088879996334169,46,46,46,1,5.373939832645229,0.04266674760707012,5.283792560303847,5.28620813039882
2506,provo:52:44,52,44,their,their,210.80392156862743,5.350928419760902,1.4611512422561646,-1.010526284081644,6.33,0.442899021029525,5,0.0995277886748964,0,-0.2088879996334169,47,47,47,1,5.3665972460661235,0.03393368444750333,5.316994735313399,5.308348359159393
2507,provo:52:45,52,45,lives,lives,191.80851063829783,5.256497533927359,1.1368930339813232,-1.079168528152069,5.14,-0.42815371824436105,5,0.0995277886748964,0,-0.2088879996334169,48,48,48,1,5.240921291894719,-0.09229285889366778,5.3487903928210265,5.333296432933955
2508,provo:52:46,52,46,are,are,184.16,5.215804944973573,1.5316381454467771,-0.9956049063366665,6.74,0.743009628678511,3,-0.6912821334247348,0,-0.2088879996334169,49,49,49,1,5.246992692242835,-0.08484413231663979,5.300649077290212,5.294375546822628
2509,provo:52:47,52,47,also,also,207.91304347826087,5.33711993208912,4.944025039672852,-0.273236472543159,6.19,0.34042222817377393,4,-0.2958771723749192,0,-0.2088879996334169,50,50,50,1,5.351489774694377,0.01907995701409515,5.318039975075025,5.317216611980271
2510,provo:52:48,52,48,reporting,reporting,199.28378378378375,5.294729858046771,9.753437042236328,0.7448683096660145,4.54,-0.8673399733404376,9,1.6811476328741586,0,-0.2088879996334169,51,51,51,1,5.253892173274563,-0.08087366203770507,5.375603520084476,5.377803299530911
2511,provo:52:49,52,49,higher,higher,157.4516129032258,5.059118191402002,1.6395270824432373,-0.9727658892915448,5.18,-0.3988746345712892,6,0.49493274972471196,0,-0.2088879996334169,52,52,52,1,5.0422152970745495,-0.2912988656496358,5.350417057051637,5.336293368472548
2512,provo:52:50,52,50,levels,levels,211.74666666666667,5.355390591574336,0.2113947719335556,-1.275087323633695,4.97,-0.5525898238549161,6,0.49493274972471196,0,-0.2088879996334169,53,53,53,1,5.33297386165785,-0.0006374638609996097,5.356028055435336,5.337358606178272
2513,provo:52:51,52,51,of,of,177.75862068965515,5.180426566464586,0.0137699088081717,-1.316922545511992,7.4,1.2261145092841956,2,-1.0866870944745504,0,-0.2088879996334169,54,54,54,1,5.23132041799211,-0.09989251864935156,5.280319085113938,5.273767432684934
2514,provo:52:52,52,52,depression,depression,158.79012345679013,5.067583352022369,1.8491036891937256,-0.9284006019220881,4.56,-0.852700431503902,10,2.0765525939239744,0,-0.2088879996334169,55,55,55,1,5.0248938877563925,-0.3101812130911652,5.377764565113535,5.360766755794447
2515,provo:52:53,52,53,and,and,235.04166666666663,5.459762803392031,1.4229742288589478,-1.0186079788687517,7.41,1.2334342802024634,3,-0.6912821334247348,0,-0.2088879996334169,56,56,56,1,5.508542311826307,0.17701548284981072,5.28274732054222,5.279620179182097
2516,provo:52:54,52,54,anxiety.,anxiety,311.1044776119403,5.740128796638139,3.414846897125244,-0.5969483065360947,4.45,-0.933217911604849,7,0.8903377107745275,1,4.7854341734200965,57,58,58,2,5.692593402183224,0.35717728165306095,5.382951514985078,5.371489151510176
2518,provo:53:3,53,3,comes,comes,183.4393939393939,5.211884334681315,11.31775188446045,1.0760182342098612,5.36,-0.2671187580424657,5,0.0995277886748964,0,-0.2088879996334169,1,1,1,1,5.202084491837188,-0.1296080255361689,5.341492360217484,5.351001789559579
2519,provo:53:4,53,4,to,to,187.53125,5.233945498189787,1.4910351037979126,-1.0042001672236345,7.43,1.2480738220389989,2,-1.0866870944745504,0,-0.2088879996334169,2,2,2,1,5.2856270405157435,-0.047790654694951584,5.281736152884738,5.279311249595961
2520,provo:53:5,53,5,having,having,196.6,5.281171207713066,9.41579818725586,0.6733935155057261,5.59,-0.09876402692230327,6,0.49493274972471196,0,-0.2088879996334169,3,3,3,1,5.2750334209642045,-0.056368851012796206,5.337540058725862,5.343921052837161
2521,provo:53:6,53,6,a,a,206.8235294117647,5.331865914748851,1.993095636367798,-0.8979189359846731,7.36,1.1968354256111238,1,-1.482092055524366,0,-0.2088879996334169,4,4,4,1,5.384086418571189,0.050328945114961776,5.28153696963389,5.2798711176701305
2522,provo:53:7,53,7,lasting,lasting,222.41333333333333,5.404537512617745,13.12625789642334,1.4588610055199613,4.11,-1.182090122825959,7,0.8903377107745275,0,-0.2088879996334169,5,5,5,1,5.357163406453441,0.026580762198355146,5.37795675041939,5.385315562626626
2523,provo:53:8,53,8,and,and,186.65217391304347,5.229246852295411,5.710960865020752,-0.11088377100333471,7.41,1.2334342802024634,3,-0.6912821334247348,0,-0.2088879996334169,6,6,6,1,5.278026360729688,-0.055023694007815926,5.284270546303227,5.291348447327187
2524,provo:53:9,53,9,fulfilling,fulfilling,218.0506329113924,5.384727296882097,7.225461483001709,0.20972097672950626,3.71,-1.4748809595566772,10,2.0765525939239744,0,-0.2088879996334169,7,7,7,1,5.319719926660505,-0.009654538870506713,5.394381835752604,5.386411589539617
2525,provo:53:10,53,10,"relationship,",relationship,217.98717948717947,5.384436251367894,7.330560684204102,0.2319694343982372,5.15,-0.4208339473260926,12,2.8673625160236056,0,-0.2088879996334169,8,9,9,2,5.352484226085658,0.023386862646161966,5.361049388721732,5.36063957106488
2526,provo:53:11,53,11,common,common,237.56451612903223,5.470439233444451,14.566014289855955,1.7636431428350168,5.2,-0.384235092734753,6,0.49493274972471196,0,-0.2088879996334169,10,10,10,1,5.454061466315955,0.12277993065881798,5.347659302785633,5.3637598418491885
2527,provo:53:12,53,12,wisdom,wisdom,230.8846153846154,5.441918085230361,6.85064697265625,0.1303764653379466,4.3,-1.0430144753788684,6,0.49493274972471196,0,-0.2088879996334169,11,11,11,1,5.401909594148861,0.07090668076833317,5.371011404462028,5.365060242398855
2528,provo:53:13,53,13,says,says,228.0943396226415,5.42975931364987,1.3651238679885864,-1.0308543260361909,5.49,-0.17196173610498247,4,-0.2958771723749192,0,-0.2088879996334169,12,12,12,1,5.42574970429168,0.09365549261132244,5.336103821038548,5.323655809590634
2529,provo:53:14,53,14,that,that,209.1904761904762,5.343245206252357,4.212401390075684,-0.4281139369889542,7.01,0.9406434434717452,4,-0.2958771723749192,0,-0.2088879996334169,13,13,13,1,5.379145264014796,0.046580490267276176,5.296664715985081,5.298349958037408
2530,provo:53:15,53,15,feeling,feeling,179.11940298507463,5.1880526392404755,10.865518569946287,0.9802849304430467,5.13,-0.4354734891626288,7,0.8903377107745275,0,-0.2088879996334169,14,14,14,1,5.167460020222909,-0.16343839594566756,5.351491035186143,5.3588673823689685
2531,provo:53:16,53,16,close,close,225.79710144927537,5.41963681482748,9.24449634552002,0.6371306159704943,5.36,-0.2671187580424657,5,0.0995277886748964,0,-0.2088879996334169,15,15,15,1,5.409836971983353,0.07814445460999586,5.341492360217484,5.3462967341568515
2532,provo:53:17,53,17,to,to,174.81632653061226,5.16373586006469,0.3123418986797333,-1.2537178189134135,7.43,1.2480738220389989,2,-1.0866870944745504,0,-0.2088879996334169,16,16,16,1,5.2154174023906466,-0.11800029282004854,5.281736152884738,5.276636317958864
2533,provo:53:18,53,18,your,your,166.03636363636363,5.112206822417215,2.9908666610717773,-0.6867007140358328,6.53,0.589294439394884,4,-0.2958771723749192,0,-0.2088879996334169,17,17,17,1,5.135503827404718,-0.19691234779527722,5.309119170212492,5.305609636152102
2534,provo:53:19,53,19,romantic,romantic,197.91139240506328,5.28781941742492,8.433144569396973,0.46537549852900856,4.43,-0.9478574534413853,8,1.2857426718243432,0,-0.2088879996334169,18,18,18,1,5.246470439751181,-0.08384982133520946,5.37166923876013,5.370019586774981
2535,provo:53:20,53,20,partner,partner,208.64383561643837,5.340628662467113,0.3301312625408172,-1.2499519871631342,4.84,-0.6477468457923993,7,0.8903377107745275,0,-0.2088879996334169,19,19,19,1,5.312421699064689,-0.01838693881475706,5.35901560128187,5.3410192272522625
2536,provo:53:21,53,21,is,is,224.3571428571429,5.413239169923388,1.443342924118042,-1.0142961282642304,7.07,0.9845620689813532,2,-1.0866870944745504,0,-0.2088879996334169,20,20,20,1,5.455468422668144,0.12216217636809201,5.291076993555296,5.286726892623297
2537,provo:53:22,53,22,paramount.,paramount,232.78481012658227,5.450114465131345,11.898273468017578,1.1989088911301102,3.73,-1.4602414177201413,9,1.6811476328741586,1,4.7854341734200965,21,22,22,2,5.378920678128577,0.04231352437116165,5.4078009407601835,5.412353314066628
2538,provo:53:23,53,23,But,but,210.0810810810811,5.347493556585995,5.433505058288574,-0.16961841123277846,6.63,0.6624921485775632,3,-0.6912821334247348,0,-0.2088879996334169,23,23,23,1,5.375793104261002,0.04298452216322701,5.304509034422768,5.307020518936238
2539,provo:53:24,53,24,a,a,198.2258064516129,5.289406817514989,6.3687238693237305,0.028358127982277714,7.36,1.1968354256111238,1,-1.482092055524366,0,-0.2088879996334169,24,24,24,1,5.341627321337326,0.007869847881099012,5.28153696963389,5.289801187973145
2540,provo:53:25,53,25,new,new,222.34426229508196,5.4042269117894035,5.413234233856201,-0.17390954355475904,6.25,0.38434085368338133,3,-0.6912821334247348,0,-0.2088879996334169,25,25,25,1,5.4225490426842535,0.08985810110326842,5.314368810686135,5.314916385214026
2541,provo:53:26,53,26,study,study,203.78125,5.317047114593476,0.4200046360492706,-1.2309266860840298,5.26,-0.3403164672251456,5,0.0995277886748964,0,-0.2088879996334169,26,26,26,1,5.304621635754571,-0.02703992358805163,5.344087038181527,5.32836035868159
2542,provo:53:27,53,27,finds,finds,187.74603174603175,5.235090154580835,4.055749416351318,-0.4612756048823002,4.61,-0.8161015769125618,5,0.0995277886748964,0,-0.2088879996334169,27,27,27,1,5.205598041775871,-0.12586229036697727,5.360952444947812,5.350196110047039
2543,provo:53:28,53,28,that,that,190.9375,5.2519461493659145,0.5025272369384766,-1.2134574706038719,7.01,0.9406434434717452,4,-0.2958771723749192,0,-0.2088879996334169,28,28,28,1,5.287846207128354,-0.04471856661916629,5.296664715985081,5.289930753023937
2544,provo:53:29,53,29,it's,it's,190.0,5.247024072160486,5.846691131591797,-0.08215102084326296,6.33,0.442899021029525,4,-0.2958771723749192,0,-0.2088879996334169,29,30,30,2,5.265069805158433,-0.06728445398009342,5.31430852614058,5.316270588032775
2545,provo:53:30,53,30,not,not,213.03636363636363,5.361462872435685,1.3987632989883425,-1.0237331924021016,6.69,0.7064107740871713,3,-0.6912821334247348,0,-0.2088879996334169,31,31,31,1,5.391337801707559,0.05851064479134305,5.302952227644342,5.29661007861056
2546,provo:53:31,53,31,how,how,226.84,5.424244923145827,11.6583890914917,1.1481277497373397,6.24,0.37702108276511354,3,-0.6912821334247348,0,-0.2088879996334169,32,32,32,1,5.442304490441199,0.10961664466328802,5.314628278482539,5.329298164161622
2547,provo:53:32,53,32,close,close,212.82608695652175,5.360475339035461,3.3349268436431885,-0.6138665885633205,5.36,-0.2671187580424657,5,0.0995277886748964,0,-0.2088879996334169,33,33,33,1,5.350675496191334,0.01898297881797717,5.341492360217484,5.332885530670183
2548,provo:53:33,53,33,you,you,180.15217391304347,5.1938019043599475,0.8427988886833191,-1.1414253395019853,6.98,0.9186841307169418,3,-0.6912821334247348,0,-0.2088879996334169,34,34,34,1,5.231291178016678,-0.10162575718866762,5.295427661548615,5.28928747047942
2549,provo:53:34,53,34,feel,feel,156.81632653061226,5.055075225777821,2.295600414276123,-0.8338816771959829,5.67,-0.040205859576159644,4,-0.2958771723749192,0,-0.2088879996334169,35,35,35,1,5.055791761210232,-0.27635817492544756,5.331433400703268,5.322005499294114
2550,provo:53:35,53,35,that,that,213.22727272727272,5.362358604970142,3.2017605304718018,-0.6420565752387579,7.01,0.9406434434717452,4,-0.2958771723749192,0,-0.2088879996334169,36,36,36,1,5.398258662732581,0.06569388898506112,5.296664715985081,5.296056405145647
2551,provo:53:36,53,36,matters,matters,178.63636363636363,5.185352251504991,1.1724659204483032,-1.0716381011872527,4.72,-0.7355840968116147,7,0.8903377107745275,0,-0.2088879996334169,37,37,37,1,5.153994524908834,-0.17677696333373216,5.362129214838723,5.345438783920809
2552,provo:53:37,53,37,"most,",most,179.39622641509433,5.189596914927963,7.4706525802612305,0.26162549822651615,6.0,0.20134658072668266,4,-0.2958771723749192,0,-0.2088879996334169,38,39,39,2,5.198978049143141,-0.13327404849396096,5.322870963421924,5.326852899632717
2553,provo:53:38,53,38,it's,it's,192.4,5.259576538231606,3.745708465576172,-0.5269081966620454,6.33,0.442899021029525,4,-0.2958771723749192,0,-0.2088879996334169,40,41,41,2,5.277622271229553,-0.0547319879089736,5.31430852614058,5.31150260856372
2554,provo:53:39,53,39,whether,whether,207.7323943661972,5.336250685818187,5.120297908782959,-0.2359212558557396,5.32,-0.2963978417155375,7,0.8903377107745275,0,-0.2088879996334169,42,42,42,1,5.320646775190699,-0.010310461236272772,5.34656114705446,5.341858218388501
2555,provo:53:40,53,40,you,you,203.36111111111111,5.314983271190533,0.990605354309082,-1.1101361778716623,6.98,0.9186841307169418,3,-0.6912821334247348,0,-0.2088879996334169,43,43,43,1,5.352472544847264,0.019555609641917826,5.295427661548615,5.28962290313429
2556,provo:53:41,53,41,are,are,217.3921568627451,5.381702897048026,4.672596454620361,-0.33069520976985445,6.74,0.743009628678511,3,-0.6912821334247348,0,-0.2088879996334169,44,44,44,1,5.412890644317288,0.08004800838570603,5.30165488866232,5.302994747471793
2557,provo:53:42,53,42,as,as,203.0487804878049,5.313446248144337,8.450526237487793,0.46905502513155467,6.77,0.7649689414333143,2,-1.0866870944745504,0,-0.2088879996334169,45,45,45,1,5.347798592904757,0.01458522069690904,5.298861027447428,5.308898922369346
2558,provo:53:43,53,43,close,close,197.97014925373136,5.28811625798411,1.9449571371078491,-0.9081093784501562,5.36,-0.2671187580424657,5,0.0995277886748964,0,-0.2088879996334169,46,46,46,1,5.278316415139983,-0.05337610223337386,5.341492360217484,5.329731127194814
2559,provo:53:44,53,44,as,as,197.83333333333337,5.287424925381613,0.8673908710479736,-1.1362194609380127,6.77,0.7649689414333143,2,-1.0866870944745504,0,-0.2088879996334169,47,47,47,1,5.321777270142033,-0.011436102065815135,5.298861027447428,5.291689721016526
2560,provo:53:45,53,45,you,you,207.9090909090909,5.337100921224411,1.037183403968811,-1.1002760670973575,6.98,0.9186841307169418,3,-0.6912821334247348,0,-0.2088879996334169,48,48,48,1,5.374590194881142,0.041673259675795826,5.295427661548615,5.289728607568732
2561,provo:53:46,53,46,want,want,203.89830508474577,5.3176213650630055,3.516529321670532,-0.5754231465703854,6.04,0.2306256643997545,4,-0.2958771723749192,0,-0.2088879996334169,49,49,49,1,5.328052753676095,-0.004211727173300872,5.321833092236306,5.317043408397586
2562,provo:53:47,53,47,to,to,201.6296296296296,5.306432497767028,0.2816272675991058,-1.2602198014364974,7.43,1.2480738220389989,2,-1.0866870944745504,0,-0.2088879996334169,50,50,50,1,5.3581140400929845,0.024696344882289445,5.281736152884738,5.276566614037569
2563,provo:53:48,53,48,"be,",be,176.2,5.171619713502079,4.903136730194092,-0.2818921217981169,6.79,0.7796084832698505,2,-1.0866870944745504,0,-0.2088879996334169,51,52,52,2,5.206497185461456,-0.12672237835253952,5.298342091854619,5.300430467634571
2564,provo:53:49,53,49,even,even,189.0,5.241747015059643,5.107180118560791,-0.2386981618371958,5.99,0.19402680980841489,4,-0.2958771723749192,0,-0.2088879996334169,53,53,53,1,5.250865585675344,-0.08138341615868594,5.3231304312183285,5.321698221198121
2565,provo:53:50,53,50,if,if,189.625,5.2450484376686966,0.7555216550827026,-1.1599010635321605,6.47,0.545375813885276,2,-1.0866870944745504,0,-0.2088879996334169,54,54,54,1,5.2715238744447825,-0.06159662367086227,5.306645061339559,5.297705741078135
2566,provo:53:51,53,51,that's,that's,193.55555555555551,5.265564580076228,5.82032585144043,-0.08773228894674091,5.86,0.09886978787093163,6,0.49493274972471196,0,-0.2088879996334169,55,56,56,2,5.266516010513268,-0.06496984814671602,5.330534428222944,5.330118564915058
2567,provo:53:52,53,52,really,really,206.8939393939394,5.33220629188138,8.436690330505371,0.4661261009600558,5.97,0.17938726797187865,6,0.49493274972471196,0,-0.2088879996334169,57,57,57,1,5.3360459219126755,0.004526009418883703,5.327680282462496,5.333757192105744
2568,provo:53:53,53,53,not,not,220.7608695652174,5.39708007752539,2.6325979232788086,-0.7625426496131231,6.69,0.7064107740871713,3,-0.6912821334247348,0,-0.2088879996334169,58,58,58,1,5.4269550067972645,0.0941278498810485,5.302952227644342,5.299410148431213
2569,provo:53:54,53,54,close,close,186.13793103448276,5.226487963591476,9.828125953674316,0.7606792108473819,5.36,-0.2671187580424657,5,0.0995277886748964,0,-0.2088879996334169,59,59,59,1,5.216688120747349,-0.11500439662600836,5.341492360217484,5.347621225802701
2570,provo:53:55,53,55,at,at,250.7,5.524257005164247,0.5834028720855713,-1.1963369014233622,6.7,0.7137305450054391,2,-1.0866870944745504,0,-0.2088879996334169,60,60,60,1,5.556771404728323,0.22357970314198905,5.300677302022258,5.292508213244451
2571,provo:53:56,53,56,all,all,215.45070422535213,5.37273213268195,0.0222447011619806,-1.315128516092378,6.52,0.5819746684766156,3,-0.6912821334247348,0,-0.2088879996334169,61,61,61,1,5.398143480762701,0.06536895249873353,5.307363180183216,5.297039142526199
2573,provo:54:3,54,3,time,time,195.7384615384615,5.276779388247063,8.673611640930176,0.5162799906709372,6.29,0.41361993735645314,4,-0.2958771723749192,0,-0.2088879996334169,1,1,1,1,5.293774866847099,-0.03616333387095505,5.312942722118018,5.322443722140445
2574,provo:54:4,54,4,the,the,177.46511627906978,5.178774061596071,4.387877941131592,-0.3909672929292713,7.73,1.4676669495870378,3,-0.6912821334247348,0,-0.2088879996334169,2,2,2,1,5.235955605213638,-0.0937983339643198,5.272572395560391,5.279165282962654
