hidden_row_idx,row_uid,text_id,word_position,word,word_clean,primary_RT,log_primary_RT,surprisal,surprisal_z,zipf_freq,zipf_freq_z,word_length,word_length_z,is_sentence_final,is_sentence_final_z,start_token_idx,end_token_idx,hidden_token_idx,n_tokens,hidden_context_size,hidden_context_stride,RT_prime,RT_resid_controls_oof,controls_oof_pred,controls_surprisal_oof_pred
3571,natural_stories:1:455,1,455,The,the,365.0,5.8998973535824915,1.983403205871582,-0.79922166667867,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,534,534,534,1,128,64,5.941356306563158,0.12544405315500295,5.7744533004274885,5.771879051456036
9796,natural_stories:10:480,10,480,The,the,321.0571428571429,5.771619122418489,3.51495361328125,-0.44179102900024975,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,620,620,620,1,128,64,5.813078075399155,-0.0049878094612907375,5.77660693187978,5.785257858505669
1525,natural_stories:6:488,6,488,The,the,299.0853658536585,5.70072903716931,3.4448022842407227,-0.45816282724576274,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,591,591,591,1,128,64,5.742187990149977,-0.07587789471046946,5.77660693187978,5.784746948225285
3610,natural_stories:1:494,1,494,The,the,347.63529411764705,5.851153924823763,1.937272787094116,-0.8099875056090969,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,581,581,581,1,128,64,5.89261287780443,0.0767006243962749,5.7744533004274885,5.771586132107634
4684,natural_stories:4:495,4,495,The,the,335.1136363636364,5.8144696873311155,2.350736379623413,-0.7134940733201087,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,581,581,581,1,128,64,5.855928640311782,0.044882457790039076,5.769587229541076,5.769393577675236
9822,natural_stories:10:506,10,506,The,the,356.4507042253521,5.8761959532254595,2.97493314743042,-0.5678200898360056,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,651,651,651,1,128,64,5.917654906206126,0.09958902134567982,5.77660693187978,5.781324903686499
6773,natural_stories:5:509,5,509,The,the,328.7741935483871,5.7953711733267985,2.6899240016937256,-0.6343350410984615,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,597,597,597,1,128,64,5.836830126307465,0.018219722837670815,5.777151450489128,5.778174181950611
4714,natural_stories:4:525,4,525,The,the,332.367816091954,5.806242235465604,2.127037048339844,-0.7657006440226392,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,612,612,612,1,128,64,5.84770118844627,0.036655005924527195,5.769587229541076,5.767922803816079
7804,natural_stories:3:527,3,527,The,the,367.1978021978022,5.90590067342832,2.893996000289917,-0.5867090640247369,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,616,616,616,1,128,64,5.9473596264089865,0.12578599298866866,5.7801146804396515,5.7828451726865016
3650,natural_stories:1:534,1,534,The,the,334.77647058823527,5.813463057137975,1.7295191287994385,-0.8584727021818196,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,633,633,633,1,128,64,5.854922010118641,0.03900975671048634,5.7744533004274885,5.770266936058078
4764,natural_stories:4:575,4,575,The,the,342.4712643678161,5.836187754526495,2.2425317764282227,-0.73874668017698,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,675,675,675,1,128,64,5.877646707507162,0.06660052498541891,5.769587229541076,5.768682156228838
5851,natural_stories:2:577,2,577,The,the,352.44565217391306,5.8648964321356045,2.799675226211548,-0.6087214863792666,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,680,680,680,1,128,64,5.906355385116271,0.09044313170811602,5.7744533004274885,5.777062222878554
3724,natural_stories:1:608,1,608,The,the,338.7176470588235,5.825166860795421,2.7584521770477295,-0.6183420517086134,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,721,721,721,1,128,64,5.866625813776087,0.05071356036793251,5.7744533004274885,5.7768004643899
5889,natural_stories:2:615,2,615,The,the,355.70786516853934,5.874109790513544,2.3552069664001465,-0.7124507353570395,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,724,724,724,1,128,64,5.915568743494211,0.0996564900860557,5.7744533004274885,5.774239934321473
7905,natural_stories:3:628,3,628,The,the,325.0769230769231,5.7840618407144655,2.047910451889038,-0.7841670749607947,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,738,738,738,1,128,64,5.825520793695132,0.00394716027481401,5.7801146804396515,5.7774897061195585
6904,natural_stories:5:640,5,640,The,the,319.3510638297872,5.766291011236705,2.1228559017181396,-0.766676432933009,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,750,750,750,1,128,64,5.807749964217371,-0.010860439252422971,5.777151450489128,5.775028657270986
9960,natural_stories:10:644,10,644,The,the,342.9130434782609,5.837476897468841,2.9318461418151855,-0.5778756621620607,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,826,826,826,1,128,64,5.8789358504495075,0.06086996558906144,5.77660693187978,5.781011102160272
646,natural_stories:9:647,9,647,The,the,341.1818181818182,5.83241552633665,2.4473681449890137,-0.6909423157367363,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,833,833,833,1,128,64,5.873874479317316,0.05526407584752224,5.777151450489128,5.7768287254992865
3768,natural_stories:1:652,1,652,The,the,299.8588235294118,5.703311775659514,1.7397412061691284,-0.8560870910945385,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,772,772,772,1,128,64,5.74477072864018,-0.07114152476797475,5.7744533004274885,5.770331844296975
7929,natural_stories:3:652,3,652,The,the,331.9555555555556,5.805001091146693,2.3354759216308594,-0.7170555331357008,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,765,765,765,1,128,64,5.846460044127359,0.02488641070704123,5.7801146804396515,5.77930990888974
6935,natural_stories:5:671,5,671,The,the,330.18279569892474,5.7996464274603285,3.042959451675415,-0.5519442262747674,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,786,786,786,1,128,64,5.841105380440995,0.022494976971200842,5.777151450489128,5.780132468302369
688,natural_stories:9:689,9,689,The,the,304.05263157894734,5.717200816614825,2.357983350753784,-0.7118027874833294,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,879,879,879,1,128,64,5.758659769595491,-0.059950633874302994,5.777151450489128,5.7763329083720985
7970,natural_stories:3:693,3,693,The,the,348.7362637362637,5.85431594522372,1.817732572555542,-0.8378855982242809,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,814,814,814,1,128,64,5.895774898204387,0.07420126478406885,5.7801146804396515,5.776032749503824
1732,natural_stories:6:695,6,695,The,the,355.31325301204816,5.8729998032377315,3.797574996948242,-0.3758333296017018,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,855,855,855,1,128,64,5.914458756218398,0.09639287135795183,5.77660693187978,5.787316182593706
4903,natural_stories:4:714,4,714,The,the,331.1931818181818,5.802701836001444,2.0342304706573486,-0.787359685789283,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,834,834,834,1,128,64,5.84416078898211,0.03311460646036757,5.769587229541076,5.767312620997784
2852,natural_stories:8:716,8,716,The,the,349.75,5.857218613545591,2.6789917945861816,-0.6368863810600961,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,875,875,875,1,128,64,5.898677566526257,0.08763138400451442,5.769587229541076,5.77155178476814
2875,natural_stories:8:739,8,739,The,the,346.0422535211268,5.84656088760494,1.8501451015472412,-0.8303212171564273,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,899,899,899,1,128,64,5.888019840585606,0.07697365806386358,5.769587229541076,5.766102300219502
2882,natural_stories:8:746,8,746,The,the,319.6666666666667,5.7672787862153285,1.18687903881073,-0.9851131264578838,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,907,907,907,1,128,64,5.808737739195995,-0.0023084433257478665,5.769587229541076,5.761741471865025
9066,natural_stories:7:749,7,749,The,the,339.63380281690144,5.82786798663594,4.0419921875,-0.3187916600256807,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,876,876,876,1,128,64,5.869326939616607,0.047753306196288925,5.7801146804396515,5.790111642621132
2927,natural_stories:8:791,8,791,The,the,372.2112676056338,5.91946161673659,1.0919197797775269,-1.0072745573487636,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,961,961,961,1,128,64,5.960920569717256,0.1498743871955135,5.769587229541076,5.76111713564073
3909,natural_stories:1:793,1,793,The,the,309.0352941176471,5.733455490820547,2.5157766342163086,-0.6749772584922384,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,951,951,951,1,128,64,5.774914443801213,-0.04099780960694144,5.7744533004274885,5.775259521043558
8074,natural_stories:3:797,3,797,The,the,342.94505494505495,5.837570244669642,2.5254273414611816,-0.6727249927960561,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,933,933,933,1,128,64,5.879029197650309,0.05745556422999076,5.7801146804396515,5.780512244138424
8110,natural_stories:3:833,3,833,The,the,330.7362637362637,5.801321271478868,2.269622802734375,-0.7324242223844557,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,978,978,978,1,128,64,5.842780224459534,0.02120659103921607,5.7801146804396515,5.778893078490916
832,natural_stories:9:833,9,833,The,the,348.3157894736842,5.853109509315117,2.495285987854004,-0.6797593308029426,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1054,1054,1054,1,128,64,5.8945684622957835,0.07595805882598938,5.777151450489128,5.777094525598662
9164,natural_stories:7:847,7,847,The,the,291.6575342465753,5.675580286044702,3.115260601043701,-0.5350707066057039,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,984,984,984,1,128,64,5.717039239025368,-0.10453439439494971,5.7801146804396515,5.784245710934701
7113,natural_stories:5:849,5,849,The,the,311.8829787234043,5.742628049259597,3.3732712268829346,-0.4748566241469358,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,997,997,997,1,128,64,5.7840870022402635,-0.03452340122953057,5.777151450489128,5.781964706513143
8127,natural_stories:3:850,3,850,The,the,335.44444444444446,5.815456352370619,2.9098129272460938,-0.5830177364257837,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,997,997,997,1,128,64,5.8569153053512855,0.0353416719309676,5.7801146804396515,5.782945289067954
2987,natural_stories:8:851,8,851,The,the,408.056338028169,6.011405248273901,1.9267250299453735,-0.8124491232910958,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1036,1036,1036,1,128,64,6.052864201254567,0.2418180187328245,5.769587229541076,5.766605796390804
7123,natural_stories:5:859,5,859,The,the,338.13829787234044,5.823454977100505,5.239692687988281,-0.03927434765635941,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1009,1009,1009,1,128,64,5.864913930081172,0.0463035266113776,5.777151450489128,5.7923177395417005
8163,natural_stories:3:886,3,886,The,the,371.3626373626374,5.917179044403745,1.9883195161819456,-0.7980743065129472,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1036,1036,1036,1,128,64,5.958637997384411,0.13706436396409316,5.7801146804396515,5.777112513453314
10240,natural_stories:10:924,10,924,The,the,317.3098591549296,5.759878770135828,3.5341811180114746,-0.43730374654226484,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1182,1182,1182,1,128,64,5.801337723116494,-0.016728161743952086,5.77660693187978,5.785397891915829
974,natural_stories:9:975,9,975,The,the,322.81333333333333,5.777074240788521,3.258639097213745,-0.5016092762358684,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1232,1232,1232,1,128,64,5.818533193769188,-7.720970060631771e-05,5.777151450489128,5.781328842508506
9300,natural_stories:7:983,7,983,The,the,281.31081081081084,5.639460146363489,3.5378849506378174,-0.43643935236295284,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1135,1135,1135,1,128,64,5.680919099344155,-0.14065453407616246,5.7801146804396515,5.7869207957165
4104,natural_stories:1:988,1,988,The,the,306.29411764705884,5.724545809106683,1.956333041191101,-0.8055392558203612,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1188,1188,1188,1,128,64,5.766004762087349,-0.04990749132080552,5.7744533004274885,5.7717071610806725
4127,natural_stories:1:1011,1,1011,The,the,306.3734939759036,5.72480492621287,1.7998234033584597,-0.8420652097704856,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1217,1217,1217,1,128,64,5.766263879193536,-0.04964837421461876,5.7744533004274885,5.770713354773524
4144,natural_stories:1:1028,1,1028,The,the,409.5833333333333,6.015140382793266,3.0665738582611084,-0.5464331360987689,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1237,1237,1237,1,128,64,6.0565993357739325,0.24068708236577763,5.7744533004274885,5.77875697821486
5218,natural_stories:4:1029,4,1029,The,the,363.5287356321839,5.895858346482322,3.2077279090881348,-0.5134908430120348,7.73,1.42514152765926,3,-0.6368455394382371,0,-0.22791587997408858,1209,1209,1209,1,128,64,5.937317299462989,0.12627111694124604,5.769587229541076,5.775028108327712
4199,natural_stories:4:10,4,10,their,their,362.0,5.8916442118257715,0.3903620839118957,-1.1710029030749527,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,9,9,9,1,128,64,5.897588847198225,0.08665184775788148,5.80499236406789,5.7755626453779945
4211,natural_stories:4:22,4,22,their,their,330.18888888888887,5.7996648812799165,4.093861103057861,-0.3066865804449892,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,22,22,22,1,128,64,5.80560951665237,-0.005327482787973459,5.80499236406789,5.799912336159451
3236,natural_stories:1:120,1,120,their,their,400.2619047619048,5.9921190947496905,1.7173707485198977,-0.8613078705765839,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,136,136,136,1,128,64,5.998063730122144,0.1794668714645864,5.812652223285104,5.793048996262392
9572,natural_stories:10:256,10,256,their,their,380.8169014084507,5.942318685883035,4.317813396453857,-0.25442097387350143,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,313,313,313,1,128,64,5.948263321255489,0.13092222975550705,5.811396456127528,5.806969910252506
5567,natural_stories:2:293,2,293,their,their,312.4891304347826,5.744569685962832,5.044294357299805,-0.08487607881805499,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,340,340,340,1,128,64,5.750514321335285,-0.06808253732227243,5.812652223285104,5.814174325741096
298,natural_stories:9:299,9,299,their,their,348.8101265822785,5.854527724246065,2.0514700412750244,-0.7833363440243848,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,392,392,392,1,128,64,5.860472359618519,0.044452853545692506,5.810074870700372,5.794372530183377
8664,natural_stories:7:347,7,347,their,their,314.04,5.749520366330055,4.785261631011963,-0.1453286973467754,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,407,407,407,1,128,64,5.755465001702508,-0.06656137940527085,5.8160817457353255,5.8156456921242405
3486,natural_stories:1:370,1,370,their,their,341.81176470588235,5.834260189942512,3.2763781547546387,-0.4974693650595986,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,423,423,423,1,128,64,5.840204825314966,0.02160796665740783,5.812652223285104,5.80294839552408
423,natural_stories:9:424,9,424,their,their,406.0394736842105,6.006450380698787,8.631300926208496,0.7522534332625558,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,557,557,557,1,128,64,6.012395016071241,0.1963755099984148,5.810074870700372,5.830870828072479
5795,natural_stories:2:521,2,521,their,their,318.34065934065933,5.76312206518339,0.6197028756141663,-1.117479737903746,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,606,606,606,1,128,64,5.769066700555844,-0.049530158101713795,5.812652223285104,5.786079014922236
9841,natural_stories:10:525,10,525,their,their,307.1666666666667,5.727390488441769,2.273224115371704,-0.7315837541463799,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,675,675,675,1,128,64,5.733335123814222,-0.08400596768575941,5.811396456127528,5.792079220408767
9848,natural_stories:10:532,10,532,their,their,315.84722222222223,5.755258622695374,2.9564504623413086,-0.5721335475488234,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,683,683,683,1,128,64,5.761203258067828,-0.05613783343215406,5.811396456127528,5.797055139885568
9866,natural_stories:10:550,10,550,their,their,328.65714285714284,5.795015088406597,2.0283961296081543,-0.7887212944125171,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,705,705,705,1,128,64,5.800959723779051,-0.016381367720931017,5.811396456127528,5.79029614464152
2687,natural_stories:8:551,8,551,their,their,368.6571428571429,5.909867059962433,6.0970258712768555,0.16080861724192713,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,675,675,675,1,128,64,5.915811695334886,0.10487469589454257,5.80499236406789,5.8130827035439925
631,natural_stories:9:632,9,632,their,their,307.92105263157896,5.729843427492572,3.1551084518432617,-0.5257710827392648,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,813,813,813,1,128,64,5.7357880628650255,-0.08023144320780062,5.810074870700372,5.800494408416298
807,natural_stories:9:808,9,808,their,their,300.94871794871796,5.706939877970478,3.803370237350464,-0.3744808462211716,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,1026,1026,1026,1,128,64,5.712884513342932,-0.10313499272989457,5.810074870700372,5.804090314173046
9216,natural_stories:7:899,7,899,their,their,280.9054054054054,5.638017977091321,4.723224639892578,-0.15980678516430616,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,1042,1042,1042,1,128,64,5.643962612463775,-0.1780637686440043,5.8160817457353255,5.815253016664316
8243,natural_stories:3:966,3,966,their,their,323.0989010989011,5.777958471707062,6.5103983879089355,0.2572807943924218,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,1128,1128,1128,1,128,64,5.7839031070795155,-0.038123274028263765,5.8160817457353255,5.8265652879528504
6259,natural_stories:2:985,2,985,their,their,306.1720430107527,5.724147176020435,2.2195887565612793,-0.7441010832587432,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,1156,1156,1156,1,128,64,5.730091811392889,-0.08850504726466912,5.812652223285104,5.796237984690625
8273,natural_stories:3:996,3,996,their,their,307.5934065934066,5.728778802399827,5.217225551605225,-0.044517689857407804,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,1163,1163,1163,1,128,64,5.73472343777228,-0.08730294333549882,5.8160817457353255,5.818379893576133
2490,natural_stories:8:354,8,354,Their,their,369.2,5.911338502628697,9.935297012329102,1.0565778292062409,6.33,0.39570850292777504,5,0.2284401517279448,0,-0.22791587997408858,433,433,433,1,128,64,5.91728313800115,0.10634613856080666,5.80499236406789,5.838318491358933
7375,natural_stories:3:98,3,98,them,them,390.9247311827957,5.968515038085405,4.319374084472656,-0.25405674314947335,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,112,112,112,1,128,64,5.982389925896032,0.16162699320596108,5.806888044879444,5.80420151082272
7543,natural_stories:3:266,3,266,them,them,318.53846153846155,5.7637432260840304,1.6026512384414673,-0.8880809153572911,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,307,307,307,1,128,64,5.777618113894658,-0.04314481879541354,5.806888044879444,5.787005473848603
3445,natural_stories:1:329,1,329,them,them,318.54651162790697,5.763768497719008,8.206183433532715,0.653040233513975,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,374,374,374,1,128,64,5.777643385529635,-0.04116724367382574,5.804935741392834,5.827073819016441
5621,natural_stories:2:347,2,347,them,them,339.7391304347826,5.828178059685866,1.480487585067749,-0.9165912616803643,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,403,403,403,1,128,64,5.8420529474964935,0.023242318293032582,5.804935741392834,5.784366934975759
5736,natural_stories:2:462,2,462,them,them,304.44565217391306,5.718492589032633,8.118550300598145,0.6325885615121779,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,534,534,534,1,128,64,5.73236747684326,-0.08644315236020095,5.804935741392834,5.826517365360093
5740,natural_stories:2:466,2,466,them,them,292.02197802197804,5.6768290666344035,0.7109255790710449,-1.0961903380187705,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,538,538,538,1,128,64,5.690703954445031,-0.1281066747584303,5.804935741392834,5.779480363222784
585,natural_stories:9:586,9,586,them,them,319.52564102564105,5.766837524198822,1.0198692083358765,-1.024089597566108,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,760,760,760,1,128,64,5.780712412009449,-0.03571996159880886,5.802557485797631,5.781659086586487
9175,natural_stories:7:858,7,858,them,them,299.041095890411,5.700581008395599,1.506474852561951,-0.9105263972481957,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,996,996,996,1,128,64,5.714455896206226,-0.10630703648384543,5.806888044879444,5.786396706307211
9284,natural_stories:7:967,7,967,them,them,334.0810810810811,5.811383721243598,3.494741916656494,-0.446508000494102,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,1118,1118,1118,1,128,64,5.8252586090542255,0.004495676364154377,5.806888044879444,5.798981837690244
7826,natural_stories:3:549,3,549,"them,",them,342.65934065934067,5.836736777719647,8.141080856323242,0.6378467044117584,6.19,0.2927652004546268,4,-0.20420269385514614,0,-0.22791587997408858,638,639,639,2,128,64,5.850611665530274,0.029848732840203063,5.806888044879444,5.828391763077928
5508,natural_stories:2:234,2,234,them.,them,394.9780219780219,5.978830122791159,4.69063663482666,-0.16741211854088042,6.19,0.2927652004546268,4,-0.20420269385514614,1,4.387155476181073,271,272,272,2,128,64,5.897514446505722,0.07449894339540464,5.904331179395754,5.906913978087264
7705,natural_stories:3:428,3,428,them.,them,342.5054945054945,5.836287699925411,7.006024360656738,0.37294914368877563,6.19,0.2927652004546268,4,-0.20420269385514614,1,4.387155476181073,498,499,499,2,128,64,5.754972023639975,-0.061561450109605786,5.897849150035017,5.917050116263481
8779,natural_stories:7:462,7,462,them.,them,338.5810810810811,5.824763594189656,5.227054119110107,-0.042223915435266976,6.19,0.2927652004546268,4,-0.20420269385514614,1,4.387155476181073,540,541,541,2,128,64,5.743447917904219,-0.07308555584536158,5.897849150035017,5.905789770698904
2717,natural_stories:8:581,8,581,them.,them,380.2535211267606,5.940838191127457,5.213176727294922,-0.04546259761106576,6.19,0.2927652004546268,4,-0.20420269385514614,1,4.387155476181073,710,711,711,2,128,64,5.859522514842021,0.04792354103373331,5.892914650093724,5.899163141905692
3187,natural_stories:1:71,1,71,themselves,themselves,371.47058823529414,5.9174696907283755,4.890712738037109,-0.12071869675812907,5.16,-0.4646033820263944,10,2.3916543796433993,0,-0.22791587997408858,83,83,83,1,128,64,5.861886498547705,0.04089437734700763,5.876575313381368,5.858553701631396
673,natural_stories:9:674,9,674,themselves,themselves,324.8333333333333,5.783312230279506,2.3920788764953613,-0.7038456314871355,5.16,-0.4646033820263944,10,2.3916543796433993,0,-0.22791587997408858,863,863,863,1,128,64,5.727729038098835,-0.08426133651717738,5.8675735667966835,5.837626358583918
4890,natural_stories:4:701,4,701,themselves,themselves,343.04597701149424,5.837864481948166,2.8826346397399902,-0.5893605590892206,5.16,-0.4646033820263944,10,2.3916543796433993,0,-0.22791587997408858,818,818,818,1,128,64,5.782281289767496,-0.025997417172283654,5.86386189912045,5.830817581597788
26,natural_stories:9:27,9,27,then,then,343.875,5.8402782192447384,7.159604072570801,0.4087913164950593,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,30,30,30,1,128,64,5.852749263288804,0.03644297270383934,5.803835246540899,5.816127425951123
1072,natural_stories:6:35,6,35,then,then,380.34939759036143,5.941090297612324,4.867527484893799,-0.12612963183127837,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,44,44,44,1,128,64,5.95356134165639,0.13609295061292048,5.804997346999404,5.804116374148234
1139,natural_stories:6:102,6,102,then,then,339.67469879518075,5.827988391365844,3.701308727264404,-0.39829978842248115,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,123,123,123,1,128,64,5.84045943540991,0.022991044366440505,5.804997346999404,5.795622833675099
2240,natural_stories:8:104,8,104,then,then,348.37333333333333,5.853274701673936,9.702847480773926,1.00232915159834,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,130,130,130,1,128,64,5.865745745718002,0.05377135585061321,5.7995033458233225,5.8308771863833275
6469,natural_stories:5:205,5,205,then,then,342.0430107526882,5.834936491589934,1.9608290195465088,-0.8044899920137069,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,237,237,237,1,128,64,5.847407535634,0.031101245049034887,5.803835246540899,5.787289839717988
8540,natural_stories:7:223,7,223,then,then,321.2631578947368,5.772260593797853,6.4810380935668945,0.2504287386727208,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,263,263,263,1,128,64,5.784731637841919,-0.03588314133758441,5.808143735135437,5.81815839767852
1448,natural_stories:6:411,6,411,then,then,313.30379746835445,5.7471733187539975,1.8302698135375977,-0.8349596781779905,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,502,502,502,1,128,64,5.759644362798063,-0.05782402824540611,5.804997346999404,5.781996106582445
4667,natural_stories:4:478,4,478,then,then,352.32183908045977,5.864545073435711,2.892392158508301,-0.5870833659007737,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,558,558,558,1,128,64,5.877016117479777,0.06504172761238891,5.7995033458233225,5.786099941858409
4769,natural_stories:4:580,4,580,then,then,335.8720930232558,5.816730411961858,6.118629455566406,0.1658504251193535,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,680,680,680,1,128,64,5.829201456005924,0.01722706613853564,5.7995033458233225,5.807311741879105
5856,natural_stories:2:582,2,582,then,then,318.6521739130435,5.764100143996701,9.000022888183594,0.8383051396622817,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,685,685,685,1,128,64,5.776571188040767,-0.04246173732992364,5.806561881326624,5.832721933875184
6890,natural_stories:5:626,5,626,then,then,304.10869565217394,5.717385188987335,8.06830883026123,0.6208632923381799,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,735,735,735,1,128,64,5.729856233031401,-0.08645005755356383,5.803835246540899,5.821168007923431
7922,natural_stories:3:645,3,645,then,then,300.6,5.705780477318874,7.380316734313965,0.4603008633234836,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,757,757,757,1,128,64,5.71825152136294,-0.10236325781656319,5.808143735135437,5.82385056049112
6009,natural_stories:2:735,2,735,then,then,354.3695652173913,5.870340338117194,5.056495666503906,-0.08202855796060594,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,863,863,863,1,128,64,5.88281138216126,0.06377845679056993,5.806561881326624,5.807681289224864
7066,natural_stories:5:802,5,802,then,then,305.5425531914894,5.722089059227495,5.39310359954834,-0.003471569190529765,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,942,942,942,1,128,64,5.734560103271561,-0.08174618731340377,5.803835246540899,5.806328654278549
1870,natural_stories:6:833,6,833,then,then,340.12345679012344,5.829308659908622,4.87390661239624,-0.12464088186914953,6.07,0.20452808404907086,4,-0.20420269385514614,0,-0.22791587997408858,1015,1015,1015,1,128,64,5.841779703952688,0.024311312909218508,5.804997346999404,5.804162833165696
