word,word_position,text_id,n_participants,RT,sdRT,gRT,gsdRT,word_clean,zipf_freq,log_unigram_freq,word_length,log_RT,log_gRT,corpus,primary_RT,log_primary_RT,row_uid,surprisal,hidden_row_idx,token_ids_str,n_tokens,start_token_idx,end_token_idx,hidden_token_idx,hidden_context_size,hidden_context_stride
with,336,6,83,319.66265060240966,127.61979327984774,302.34918654699385,1.3733735401864282,with,6.85,-2.149966736176128,4,5.767266222848849,5.711582596280656,natural_stories,319.66265060240966,5.767266222848849,natural_stories:6:336,0.9633517861366272,1373,[351],1,404,404,404,128,64
with,336,9,77,357.76623376623377,229.41217194018512,322.9158514637776,1.4974438595243338,with,6.85,-2.149966736176128,4,5.879879794810905,5.777391767496991,natural_stories,357.76623376623377,5.879879794810905,natural_stories:9:336,2.9543049335479736,335,[351],1,440,440,440,128,64
with,344,7,76,351.61842105263156,311.0646649644952,307.84741016724047,1.542830004913829,with,6.85,-2.149966736176128,4,5.862546556510936,5.729604238676845,natural_stories,351.61842105263156,5.862546556510936,natural_stories:7:344,2.8013134002685547,8661,[351],1,404,404,404,128,64
with,348,10,73,315.63013698630135,81.65059482149042,305.32871188295985,1.2989373713073191,with,6.85,-2.149966736176128,4,5.754571075497341,5.7213889401369755,natural_stories,315.63013698630135,5.754571075497341,natural_stories:10:348,0.005292505491524935,9664,[351],1,443,443,443,128,64
with,357,1,85,320.88235294117646,125.8094185819232,300.08801676155707,1.434474323314187,with,6.85,-2.149966736176128,4,5.771074554210955,5.704075820831195,natural_stories,320.88235294117646,5.771074554210955,natural_stories:1:357,8.80728816986084,3473,[351],1,408,408,408,128,64
with,386,6,83,313.9879518072289,89.66230602300783,302.288485551429,1.3169597606568182,with,6.85,-2.149966736176128,4,5.749354615131432,5.711381811584069,natural_stories,313.9879518072289,5.749354615131432,natural_stories:6:386,8.190384864807129,1423,[351],1,463,463,463,128,64
with,387,4,88,323.17045454545456,112.05512001524112,305.89570012547256,1.3917551731069666,with,6.85,-2.149966736176128,4,5.778179907076759,5.723244194586906,natural_stories,323.17045454545456,5.778179907076759,natural_stories:4:387,8.741070747375488,4576,[351],1,446,446,446,128,64
with,422,1,85,314.0,130.4047727727201,292.56182580003923,1.4436436304494145,with,6.85,-2.149966736176128,4,5.749392985908253,5.67867601459291,natural_stories,314.0,5.749392985908253,natural_stories:1:422,5.959712028503418,3538,[351],1,487,487,487,128,64
with,427,10,72,347.8888888888889,148.43071656932486,323.8322243858891,1.4430151384709915,with,6.85,-2.149966736176128,4,5.851883143990186,5.780225555704682,natural_stories,347.8888888888889,5.851883143990186,natural_stories:10:427,4.865611553192139,9743,[351],1,550,550,550,128,64
with,446,2,92,317.4021739130435,121.3155054531532,299.5069290058139,1.3898204180725626,with,6.85,-2.149966736176128,4,5.760169657196275,5.702137552532676,natural_stories,317.4021739130435,5.760169657196275,natural_stories:2:446,0.1592468023300171,5720,[351],1,516,516,516,128,64
with,466,1,85,367.3176470588235,182.19940748980457,335.7830107343837,1.507201561840008,with,6.85,-2.149966736176128,4,5.9062269970262955,5.816465149957904,natural_stories,367.3176470588235,5.9062269970262955,natural_stories:1:466,10.594779014587402,3582,[351],1,547,547,547,128,64
with,467,8,72,300.72222222222223,80.06972704685819,291.2659523189246,1.285893916650619,with,6.85,-2.149966736176128,4,5.706186988900813,5.674236775290455,natural_stories,300.72222222222223,5.706186988900813,natural_stories:8:467,0.007832460105419159,2603,[351],1,574,574,574,128,64
with,478,7,73,365.3972602739726,223.56572111810056,325.6042929909011,1.562606829534496,with,6.85,-2.149966736176128,4,5.900985146033949,5.785682818902956,natural_stories,365.3972602739726,5.900985146033949,natural_stories:7:478,5.978785514831543,8795,[351],1,558,558,558,128,64
with,488,5,94,319.67021276595744,116.5144680016936,301.9187632718571,1.3955146756504968,with,6.85,-2.149966736176128,4,5.767289879269413,5.7101579854004605,natural_stories,319.67021276595744,5.767289879269413,natural_stories:5:488,7.998586177825928,6752,[351],1,569,569,569,128,64
with,495,2,90,304.15555555555557,118.1542422801188,285.86454844614036,1.4078649676620314,with,6.85,-2.149966736176128,4,5.717539266440947,5.655518091801037,natural_stories,304.15555555555557,5.717539266440947,natural_stories:2:495,10.600411415100098,5769,[351],1,571,571,571,128,64
with,509,9,77,301.90909090909093,95.56469038220598,287.51169256307,1.3734704194404337,with,6.85,-2.149966736176128,4,5.710125948578376,5.661263529195003,natural_stories,301.90909090909093,5.710125948578376,natural_stories:9:509,7.60294246673584,508,[351],1,665,665,665,128,64
with,515,3,91,371.6593406593406,163.82417538190276,342.5405015158332,1.4850987414253043,with,6.85,-2.149966736176128,4,5.917977683801367,5.836389903311965,natural_stories,371.6593406593406,5.917977683801367,natural_stories:3:515,4.75039005279541,7792,[351],1,602,602,602,128,64
with,546,4,86,348.2093023255814,121.372553955271,331.1362483006507,1.3620692140635375,with,6.85,-2.149966736176128,4,5.852803742444157,5.802529916968158,natural_stories,348.2093023255814,5.852803742444157,natural_stories:4:546,5.441206455230713,4735,[351],1,640,640,640,128,64
with,580,8,71,373.6056338028169,285.1397892199163,326.7957700265364,1.5621755411369285,with,6.85,-2.149966736176128,4,5.923200786012983,5.789335419286829,natural_stories,373.6056338028169,5.923200786012983,natural_stories:8:580,1.6311603784561157,2716,[351],1,709,709,709,128,64
with,584,10,71,320.80281690140845,139.8406868770224,298.61161119795554,1.43761790276011,with,6.85,-2.149966736176128,4,5.770826656818548,5.699143769807729,natural_stories,320.80281690140845,5.770826656818548,natural_stories:10:584,1.643389105796814,9900,[351],1,746,746,746,128,64
with,592,4,88,334.29545454545456,113.43732474705152,315.84268384516486,1.4083237283106396,with,6.85,-2.149966736176128,4,5.812025196401081,5.755244253692438,natural_stories,334.29545454545456,5.812025196401081,natural_stories:4:592,5.183696746826172,4781,[351],1,694,694,694,128,64
with,595,8,73,331.83561643835617,122.80223641858642,311.42039367268245,1.4274473601532487,with,6.85,-2.149966736176128,4,5.8046397150887845,5.741143747533867,natural_stories,331.83561643835617,5.8046397150887845,natural_stories:8:595,3.451850414276123,2731,[351],1,728,728,728,128,64
with,597,10,71,342.8732394366197,128.3831241221218,321.39997869443965,1.4299925466223171,with,6.85,-2.149966736176128,4,5.837360814535492,5.772686387013552,natural_stories,342.8732394366197,5.837360814535492,natural_stories:10:597,0.4830528199672699,9913,[351],1,769,769,769,128,64
with,603,10,71,332.3380281690141,127.9617067342494,312.1366815760216,1.4148988103397735,with,6.85,-2.149966736176128,4,5.806152608081651,5.743441173854018,natural_stories,332.3380281690141,5.806152608081651,natural_stories:10:603,0.6579707264900208,9919,[351],1,777,777,777,128,64
with,618,8,71,302.5633802816901,91.70632201207226,290.0737613187794,1.335099647182575,with,6.85,-2.149966736176128,4,5.712290777116677,5.670135240014303,natural_stories,302.5633802816901,5.712290777116677,natural_stories:8:618,1.746085286140442,2754,[351],1,763,763,763,128,64
with,664,6,83,310.4578313253012,108.08085288844254,296.2858993837431,1.3400593508331398,with,6.85,-2.149966736176128,4,5.738048083214437,5.691324864462123,natural_stories,310.4578313253012,5.738048083214437,natural_stories:6:664,0.9199742674827576,1701,[351],1,812,812,812,128,64
with,694,1,84,276.4166666666667,89.08358175417402,264.95629187638644,1.3259521980625406,with,6.85,-2.149966736176128,4,5.621909389159052,5.579564876067209,natural_stories,276.4166666666667,5.621909389159052,natural_stories:1:694,3.5934417247772217,3810,[351],1,823,823,823,128,64
with,714,7,73,301.5342465753425,98.81113890647104,288.18704476116596,1.3426504643428694,with,6.85,-2.149966736176128,4,5.708883597031258,5.6636097303037065,natural_stories,301.5342465753425,5.708883597031258,natural_stories:7:714,7.452202320098877,9031,[351],1,837,837,837,128,64
with,729,7,73,277.6575342465753,77.72855530950181,267.9388791020468,1.3039280378889917,with,6.85,-2.149966736176128,4,5.626388463089573,5.59075889144846,natural_stories,277.6575342465753,5.626388463089573,natural_stories:7:729,0.8120666742324829,9046,[351],1,853,853,853,128,64
with,733,5,94,307.13829787234044,92.44511316240164,293.7518480006147,1.3522899175711367,with,6.85,-2.149966736176128,4,5.727298127819654,5.6827353565045025,natural_stories,307.13829787234044,5.727298127819654,natural_stories:5:733,6.249199390411377,6997,[351],1,858,858,858,128,64
with,734,6,83,308.30120481927713,168.50589733761572,286.18860944220154,1.4064369766536498,with,6.85,-2.149966736176128,4,5.731077242828929,5.656651067036842,natural_stories,308.30120481927713,5.731077242828929,natural_stories:6:734,0.666189968585968,1771,[351],1,897,897,897,128,64
with,769,1,84,297.3452380952381,126.04956894996803,280.1555552646509,1.3796345201834153,with,6.85,-2.149966736176128,4,5.694893881547282,5.635345003422581,natural_stories,297.3452380952381,5.694893881547282,natural_stories:1:769,6.120998859405518,3885,[351],1,917,917,917,128,64
with,803,10,69,312.463768115942,118.1938312949569,294.5774199043907,1.395404353415186,with,6.85,-2.149966736176128,4,5.744488520425674,5.68554185446642,natural_stories,312.463768115942,5.744488520425674,natural_stories:10:803,7.035400867462158,10119,[351],1,1025,1025,1025,128,64
with,820,3,89,308.87640449438203,98.1693597153686,294.99516127056205,1.35030098323029,with,6.85,-2.149966736176128,4,5.732941211427152,5.686958953732627,natural_stories,308.87640449438203,5.732941211427152,natural_stories:3:820,5.739063262939453,8097,[351],1,963,963,963,128,64
with,839,9,77,313.6623376623377,113.22202342830776,297.0738922178758,1.38049109645531,with,6.85,-2.149966736176128,4,5.748317049532991,5.693980903204653,natural_stories,313.6623376623377,5.748317049532991,natural_stories:9:839,4.5631842613220215,838,[351],1,1064,1064,1064,128,64
with,842,9,77,347.038961038961,200.24349924124888,314.90314126395214,1.5018555207182274,with,6.85,-2.149966736176128,4,5.849437053295156,5.752265103490544,natural_stories,347.038961038961,5.849437053295156,natural_stories:9:842,3.650980234146118,841,[351],1,1067,1067,1067,128,64
with,856,3,91,329.2197802197802,107.55224076366096,314.54911319125944,1.3474431606027018,with,6.85,-2.149966736176128,4,5.796725552720138,5.751140226718659,natural_stories,329.2197802197802,5.796725552720138,natural_stories:3:856,4.5499138832092285,8133,[351],1,1004,1004,1004,128,64
with,866,4,88,319.6136363636364,148.4814653720749,296.6764868255964,1.445682978364073,with,6.85,-2.149966736176128,4,5.767112879951987,5.692642275169542,natural_stories,319.6136363636364,5.767112879951987,natural_stories:4:866,7.146721839904785,5055,[351],1,1021,1021,1021,128,64
with,866,8,71,315.2535211267606,110.99481562022346,299.7378397619861,1.362401177265991,with,6.85,-2.149966736176128,4,5.753377144098309,5.702908225151399,natural_stories,315.2535211267606,5.753377144098309,natural_stories:8:866,6.154471397399902,3002,[351],1,1051,1051,1051,128,64
with,871,7,73,295.52054794520546,119.56984355841767,276.94302688139106,1.4199600617343944,with,6.85,-2.149966736176128,4,5.688738370622213,5.623811805903934,natural_stories,295.52054794520546,5.688738370622213,natural_stories:7:871,5.568264961242676,9188,[351],1,1011,1011,1011,128,64
with,879,4,88,332.42045454545456,162.9956435205787,307.5420836331579,1.4510580950171383,with,6.85,-2.149966736176128,4,5.806400597025022,5.728611935226064,natural_stories,332.42045454545456,5.806400597025022,natural_stories:4:879,7.056273460388184,5068,[351],1,1037,1037,1037,128,64
with,905,5,93,304.8709677419355,96.94162584710132,291.0521018138692,1.3575850493918324,with,6.85,-2.149966736176128,4,5.71988863050991,5.673502295178937,natural_stories,304.8709677419355,5.71988863050991,natural_stories:5:905,2.4192779064178467,7169,[351],1,1065,1065,1065,128,64
with,905,7,73,305.6027397260274,262.275869380041,273.52547501506496,1.4606690819135535,with,6.85,-2.149966736176128,4,5.722286022324258,5.611394762003572,natural_stories,305.6027397260274,5.722286022324258,natural_stories:7:905,0.06268404424190521,9222,[351],1,1048,1048,1048,128,64
with,906,9,75,318.84,88.97889819684399,306.84842664429937,1.3222621436262307,with,6.85,-2.149966736176128,4,5.764689409559723,5.72635390137956,natural_stories,318.84,5.764689409559723,natural_stories:9:906,6.930671691894531,905,[351],1,1144,1144,1144,128,64
with,941,3,92,303.6521739130435,93.43698996716056,290.89151633801634,1.3378478726364809,with,6.85,-2.149966736176128,4,5.7158828815902885,5.672950401576465,natural_stories,303.6521739130435,5.7158828815902885,natural_stories:3:941,7.828958511352539,8218,[351],1,1098,1098,1098,128,64
with,954,8,70,300.3,95.60006518704952,286.36000476981025,1.3613983363478117,with,6.85,-2.149966736176128,4,5.7047819749892845,5.657249777184676,natural_stories,300.3,5.7047819749892845,natural_stories:8:954,3.7475829124450684,3090,[351],1,1170,1170,1170,128,64
with,958,7,73,277.0821917808219,91.56763642015568,264.581604369075,1.3480581589545506,with,6.85,-2.149966736176128,4,5.624314183404705,5.578149726849378,natural_stories,277.0821917808219,5.624314183404705,natural_stories:7:958,2.323428153991699,9275,[351],1,1108,1108,1108,128,64
with,979,6,80,301.7625,114.7238008204206,284.1736806674332,1.4009916292142324,with,6.85,-2.149966736176128,4,5.709640284140361,5.649585602885594,natural_stories,301.7625,5.709640284140361,natural_stories:6:979,6.338913917541504,2016,[351],1,1204,1204,1204,128,64
with,998,5,97,297.0927835051546,97.80359597110797,284.16701222407346,1.3348748285198115,with,6.85,-2.149966736176128,4,5.694044492389496,5.649562136526618,natural_stories,297.0927835051546,5.694044492389496,natural_stories:5:998,4.985596656799316,7262,[351],1,1170,1170,1170,128,64
with,1034,3,94,325.24468085106383,133.07655539221903,305.04076144861386,1.4155202566836915,with,6.85,-2.149966736176128,4,5.7845777632268,5.720445411771651,natural_stories,325.24468085106383,5.7845777632268,natural_stories:3:1034,7.91913366317749,8311,[351],1,1204,1204,1204,128,64
with,1048,6,81,285.48148148148147,100.91049389324075,270.6218767707302,1.3762818646662436,with,6.85,-2.149966736176128,4,5.654177163529928,5.600722557889162,natural_stories,285.48148148148147,5.654177163529928,natural_stories:6:1048,5.965706825256348,2085,[351],1,1290,1290,1290,128,64
"with,",776,6,82,335.3780487804878,145.2990649578559,311.57503480341245,1.4519055590432075,with,6.85,-2.149966736176128,4,5.815258399365632,5.741640191413991,natural_stories,335.3780487804878,5.815258399365632,natural_stories:6:776,4.64684534072876,1813,"[351, 11]",2,946,947,947,128,64
with.,736,10,68,341.25,193.4861925730565,310.68903477987436,1.491709752937927,with,6.85,-2.149966736176128,4,5.8326153464991695,5.738792523789982,natural_stories,341.25,5.8326153464991695,natural_stories:10:736,0.6574268341064453,10052,"[351, 13]",2,948,949,949,128,64
with.,858,10,69,363.1304347826087,136.03815566008095,339.63869953059384,1.4443142624523393,with,6.85,-2.149966736176128,4,5.89476209419327,5.827882404159617,natural_stories,363.1304347826087,5.89476209419327,natural_stories:10:858,0.4973236322402954,10174,"[351, 13]",2,1100,1101,1101,128,64
Within,699,5,94,321.56382978723406,98.38519410756692,307.53258372922767,1.347976834994309,within,5.44,-3.5606671482445,6,5.773196061412577,5.7285810449799355,natural_stories,321.56382978723406,5.773196061412577,natural_stories:5:699,9.087531089782715,6963,[12511],1,819,819,819,128,64
without,426,4,86,357.8720930232558,172.1542944407465,330.0304796517795,1.4697322133018216,without,5.69,-3.3098038313399685,7,5.880175640502315,5.799185012776515,natural_stories,357.8720930232558,5.880175640502315,natural_stories:4:426,12.556060791015625,4615,[1231],1,496,496,496,128,64
without,577,4,88,343.04545454545456,135.22921444300218,320.4521233359791,1.4402305172623475,without,5.69,-3.3098038313399685,7,5.837862958926553,5.769732884035255,natural_stories,343.04545454545456,5.837862958926553,natural_stories:4:577,10.350205421447754,4766,[1231],1,677,677,677,128,64
without,901,8,70,356.3857142857143,142.24904603303494,331.486555758705,1.4609611871877393,without,5.69,-3.3098038313399685,7,5.876013611419878,5.8035872530228305,natural_stories,356.3857142857143,5.876013611419878,natural_stories:8:901,7.894101142883301,3037,[1231],1,1102,1102,1102,128,64
witness,621,8,72,353.7083333333333,188.61208700981285,317.6849735243845,1.565101892237219,witness,4.52,-4.480170694158342,7,5.868472656390022,5.761060242468465,natural_stories,353.7083333333333,5.868472656390022,natural_stories:8:621,9.401453971862793,2757,[4973],1,766,766,766,128,64
witnesses,496,8,71,334.2112676056338,124.57022293732936,313.32313855912923,1.435818772277441,witnesses,4.29,-4.709963161492003,9,5.811773330750442,5.747235049553199,natural_stories,334.2112676056338,5.811773330750442,natural_stories:8:496,4.909739971160889,2632,[11432],1,608,608,608,128,64
witnesses,514,8,73,335.6164383561644,149.93874954432658,309.0337396421989,1.487180141687953,witnesses,4.29,-4.709963161492003,9,5.815968955384427,5.733450460717554,natural_stories,335.6164383561644,5.815968955384427,natural_stories:8:514,3.548739194869995,2650,[11432],1,628,628,628,128,64
witnesses,543,8,72,314.75,99.50168092571226,300.0151014065453,1.3660902486027384,witnesses,4.29,-4.709963161492003,9,5.751778672924456,5.703832811411103,natural_stories,314.75,5.751778672924456,natural_stories:8:543,2.5429654121398926,2679,[11432],1,666,666,666,128,64
witnesses,596,8,72,342.625,126.25688518389018,321.2170936520869,1.4328804983179064,witnesses,4.29,-4.709963161492003,9,5.83663655462295,5.77211719875149,natural_stories,342.625,5.83663655462295,natural_stories:8:596,5.546287536621094,2732,[11432],1,729,729,729,128,64
witnesses,674,8,71,328.5492957746479,119.7783415590642,309.8922380140454,1.4004965827620608,witnesses,4.29,-4.709963161492003,9,5.794686889907241,5.736224617736063,natural_stories,328.5492957746479,5.794686889907241,natural_stories:8:674,5.333984375,2810,[11432],1,826,826,826,128,64
witnesses,846,8,70,312.4714285714286,96.845420148434,298.2138462840594,1.362019560427846,witnesses,4.29,-4.709963161492003,9,5.744513036425181,5.697810834130128,natural_stories,312.4714285714286,5.744513036425181,natural_stories:8:846,4.335013389587402,2982,[11432],1,1030,1030,1030,128,64
witnesses.,614,8,72,374.27777777777777,209.7458705277481,342.3429936659819,1.4816840519968022,witnesses,4.29,-4.709963161492003,9,5.924998243064495,5.83581313994501,natural_stories,374.27777777777777,5.924998243064495,natural_stories:8:614,2.936361074447632,2750,"[11432, 13]",2,758,759,759,128,64
woes,677,1,84,319.4047619047619,112.88517666009643,302.3258135759797,1.3872532815936944,woes,3.37,-5.630765583393175,4,5.766459144576356,5.711505288731903,natural_stories,319.4047619047619,5.766459144576356,natural_stories:1:677,19.516172409057617,3793,[34072],1,800,800,800,128,64
woes,828,1,84,330.45238095238096,160.06793774225352,305.6994198905752,1.4527138484160975,woes,3.37,-5.630765583393175,4,5.800462567072471,5.72260233125212,natural_stories,330.45238095238096,5.800462567072471,natural_stories:1:828,10.652660369873047,3944,[34072],1,996,996,996,128,64
wondered,329,7,76,343.3421052631579,172.48772343805254,314.40273241596424,1.493441897337394,wondered,4.2,-4.8013401643550235,8,5.838727341539363,5.750674751407757,natural_stories,343.3421052631579,5.838727341539363,natural_stories:7:329,8.112408638000488,8646,[14028],1,389,389,389,128,64
wondered,1013,1,83,298.65060240963857,96.15516344403848,285.04697581702266,1.3530078849569145,wondered,4.2,-4.8013401643550235,8,5.6992743362854,5.652653994114252,natural_stories,298.65060240963857,5.6992743362854,natural_stories:1:1013,9.783541679382324,4129,[14028],1,1219,1219,1219,128,64
wonderful,496,3,90,337.9,194.87287991365724,309.3047361900872,1.4726397306046493,wonderful,4.85,-4.149966128900379,9,5.822749993720244,5.7343269921831865,natural_stories,337.9,5.822749993720244,natural_stories:3:496,11.350809097290039,7773,[7932],1,580,580,580,128,64
wonderful,986,2,94,320.0425531914894,124.2055108376572,300.03095989044016,1.42321002228571,wonderful,4.85,-4.149966128900379,9,5.76845396567629,5.703885668966286,natural_stories,320.0425531914894,5.76845396567629,natural_stories:2:986,6.84324312210083,6260,[7932],1,1157,1157,1157,128,64
wondering,164,3,91,363.0,167.23004780507864,339.0610024128729,1.4199655690633095,wondering,4.53,-4.469799020694141,9,5.8944028342648505,5.826180039312298,natural_stories,363.0,5.8944028342648505,natural_stories:3:164,8.045215606689453,7441,[11263],1,187,187,187,128,64
wood,164,1,86,357.7674418604651,204.7166003452293,318.3517911044325,1.587059094330701,wood,4.78,-4.219681967637425,4,5.879883171575053,5.763157032658712,natural_stories,357.7674418604651,5.879883171575053,natural_stories:1:164,8.914642333984375,3280,[4898],1,189,189,189,128,64
wood,211,1,86,356.7093023255814,212.77460409490325,315.49518487636544,1.5946373987447338,wood,4.78,-4.219681967637425,4,5.8769211708741995,5.754143419983237,natural_stories,356.7093023255814,5.8769211708741995,natural_stories:1:211,7.5343732833862305,3327,[4898],1,246,246,246,128,64
wood,418,1,84,303.3333333333333,127.18332592590232,284.1015795802324,1.4150393287646927,wood,4.78,-4.219681967637425,4,5.714832310842786,5.649331848789186,natural_stories,303.3333333333333,5.714832310842786,natural_stories:1:418,7.6416826248168945,3534,[4898],1,483,483,483,128,64
wood,645,1,82,305.6463414634146,131.71577817793045,284.6160506091457,1.437504219148629,wood,4.78,-4.219681967637425,4,5.722428686710359,5.651141081146121,natural_stories,305.6463414634146,5.722428686710359,natural_stories:1:645,7.621010780334473,3761,[4898],1,764,764,764,128,64
wood,913,1,85,289.94117647058823,108.48165885587872,274.2087243358112,1.3801693264902557,wood,4.78,-4.219681967637425,4,5.669678062649162,5.613889584039305,natural_stories,289.94117647058823,5.669678062649162,natural_stories:1:913,5.951207637786865,4029,[4898],1,1103,1103,1103,128,64
woods.,61,4,87,404.287356321839,219.30783865172836,362.95080528292823,1.55987410479068,woods,4.45,-4.549749351632015,5,6.002125903147175,5.894267302444267,natural_stories,404.287356321839,6.002125903147175,natural_stories:4:61,9.427502632141113,4250,"[16479, 13]",2,65,66,66,128,64
wool,50,1,86,426.8720930232558,201.7930096446605,388.0924761348145,1.537856700236894,wool,3.91,-5.0899041125632385,4,6.05648442040027,5.961243651778322,natural_stories,426.8720930232558,6.05648442040027,natural_stories:1:50,13.409709930419922,3166,[25749],1,57,57,57,128,64
words,378,10,71,341.2112676056338,160.6417411947608,317.0686725484442,1.4402660632624216,words,5.25,-3.74957975370551,5,5.832501838535432,5.759118383060752,natural_stories,341.2112676056338,5.832501838535432,natural_stories:10:378,9.840241432189941,9694,[2456],1,484,484,484,128,64
words,418,10,70,358.95714285714286,108.25030517937846,343.2471154471995,1.3537198137080744,words,5.25,-3.74957975370551,5,5.883203002133997,5.83845064096295,natural_stories,358.95714285714286,5.883203002133997,natural_stories:10:418,3.157167673110962,9734,[2456],1,539,539,539,128,64
words,848,7,73,293.8767123287671,112.26023155615304,279.68580602471576,1.3465601599160737,words,5.25,-3.74957975370551,5,5.6831603335681145,5.6336668517794255,natural_stories,293.8767123287671,5.6831603335681145,natural_stories:7:848,6.226261138916016,9165,[2456],1,985,985,985,128,64
"words,",411,10,72,388.80555555555554,142.02128772083498,365.87770372203704,1.4165511274999882,words,5.25,-3.74957975370551,5,5.963079361464536,5.9022991347272455,natural_stories,388.80555555555554,5.963079361464536,natural_stories:10:411,2.9538071155548096,9727,"[2456, 11]",2,527,528,528,128,64
work,609,6,83,293.10843373493975,80.07359603304474,283.22550381032744,1.2969916076942514,work,5.96,-3.040005114051578,4,5.680542621560603,5.6462434135922095,natural_stories,293.10843373493975,5.680542621560603,natural_stories:6:609,5.300027370452881,1646,[670],1,739,739,739,128,64
work,726,6,83,295.51807228915663,98.2920438739654,281.5912813845549,1.3572915070736484,work,5.96,-3.040005114051578,4,5.688729993314998,5.640456662812238,natural_stories,295.51807228915663,5.688729993314998,natural_stories:6:726,8.721299171447754,1763,[670],1,889,889,889,128,64
working,550,6,82,295.5975609756098,93.5911597276308,283.54675548501274,1.325573220734054,working,5.45,-3.549750737675531,7,5.6889989379426105,5.647377031915336,natural_stories,295.5975609756098,5.6889989379426105,natural_stories:6:550,7.262537002563477,1587,[1762],1,665,665,665,128,64
world,21,7,76,355.7894736842105,190.26937506524607,318.37719969173634,1.5777432284298805,world,5.89,-3.1101382227760315,5,5.874339189870569,5.763236842397815,natural_stories,355.7894736842105,5.874339189870569,natural_stories:7:21,8.924569129943848,8338,[995],1,23,23,23,128,64
world,341,2,91,312.4725274725275,109.65352916845156,295.71020321866325,1.3903110256862707,world,5.89,-3.1101382227760315,5,5.74451655322405,5.689379931568052,natural_stories,312.4725274725275,5.74451655322405,natural_stories:2:341,5.1749958992004395,5615,[995],1,396,396,396,128,64
world,477,3,90,327.22222222222223,128.91298151852283,308.67983818266805,1.3949711906915516,world,5.89,-3.1101382227760315,5,5.790639518749468,5.732304617365694,natural_stories,327.22222222222223,5.790639518749468,natural_stories:3:477,5.206828594207764,7754,[995],1,559,559,559,128,64
world,876,7,72,292.93055555555554,115.9142867385619,276.49101352943563,1.380502708218076,world,5.89,-3.1101382227760315,5,5.679935569169559,5.622178319636526,natural_stories,292.93055555555554,5.679935569169559,natural_stories:7:876,5.6957597732543945,9193,[995],1,1016,1016,1016,128,64
world.,141,9,79,395.126582278481,284.76226553753014,338.6480323356752,1.6630475811117018,world,5.89,-3.1101382227760315,5,5.979206175028823,5.824961315325637,natural_stories,395.126582278481,5.979206175028823,natural_stories:9:141,1.142734169960022,140,"[995, 13]",2,179,180,180,128,64
world.,939,2,90,318.06666666666666,160.1176393373519,289.04428161417155,1.520768436645506,world,5.89,-3.1101382227760315,5,5.762261004413897,5.666579899953347,natural_stories,318.06666666666666,5.762261004413897,natural_stories:2:939,1.3349950313568115,6213,"[995, 13]",2,1102,1103,1103,128,64
world.,990,2,79,889.7594936708861,525.4192761729429,757.6588336847952,1.7801499723708571,world,5.89,-3.1101382227760315,5,6.79095119437652,6.630233196835518,natural_stories,889.7594936708861,6.79095119437652,natural_stories:2:990,1.2739343643188477,6264,"[995, 13]",2,1161,1162,1162,128,64
"worn,",441,7,74,382.7567567567568,158.51492396018867,353.03141791387696,1.4982210111406102,worn,4.26,-4.739926225788063,4,5.947399687567495,5.866557055561688,natural_stories,382.7567567567568,5.947399687567495,natural_stories:7:441,17.120777130126953,8758,"[12666, 11]",2,516,517,517,128,64
worried,565,6,82,303.5487804878049,102.11179451337314,289.33887921127547,1.3526329506189725,worried,4.63,-4.369571107893071,7,5.715542324068142,5.667598593589447,natural_stories,303.5487804878049,5.715542324068142,natural_stories:6:565,5.774060249328613,1602,[7960],1,680,680,680,128,64
worried,704,7,73,309.67123287671234,95.31206854831608,296.5006127934508,1.3417432675097614,worried,4.63,-4.369571107893071,7,5.735511195602285,5.692049285192645,natural_stories,309.67123287671234,5.735511195602285,natural_stories:7:704,8.774751663208008,9021,[7960],1,826,826,826,128,64
worry.,415,6,83,339.3614457831325,103.45584404071576,324.7340141444054,1.3471709467561872,worry,4.84,-4.159893277950514,5,5.82706575113006,5.783006429225658,natural_stories,339.3614457831325,5.82706575113006,natural_stories:6:415,6.098263740539551,1452,"[5490, 13]",2,509,510,510,128,64
worse,203,3,91,351.04395604395603,108.31722055435264,334.930573636827,1.3693673964565234,worse,4.89,-4.110137719084335,5,5.8609114465195935,5.813923267472151,natural_stories,351.04395604395603,5.8609114465195935,natural_stories:3:203,1.2957830429077148,7480,[4785],1,231,231,231,128,64
worse,426,10,72,342.59722222222223,124.41849639702455,322.63180893666726,1.415945820194045,worse,4.89,-4.110137719084335,5,5.836555477924349,5.776511762617833,natural_stories,342.59722222222223,5.836555477924349,natural_stories:10:426,11.654980659484863,9742,[4785],1,549,549,549,128,64
"worse,",196,1,86,364.8255813953488,181.71044787602352,334.49748300890394,1.4865378509670064,worse,4.89,-4.110137719084335,5,5.899419380180578,5.812629354902914,natural_stories,364.8255813953488,5.899419380180578,natural_stories:1:196,7.066695690155029,3312,"[4785, 11]",2,228,229,229,128,64
worsen,443,10,71,343.4507042253521,159.28059596038992,316.4278405525057,1.4753246628842391,worsen,3.06,-5.939264396550682,6,5.839043591102838,5.757095223654908,natural_stories,343.4507042253521,5.839043591102838,natural_stories:10:443,3.4795854091644287,9759,[47058],1,568,568,568,128,64
